occupation_name,country,state,count,hispanic_or_latino_n,white_n,black_n,asian_n,pacific_islander_n,american_or_alaskan_native_n,other_or_multiple_n,less_than_30yrs_n,30_to_39_yrs_n,40_to_49_yrs_n,50_to_59_yrs_n,60_or_older_n,male_n,female_n,hispanic_or_latino_percentage,white_percentage,black_percentage,asian_percentage,pacific Islander_percentage,american_or_alaskan_native_percentage,other_or_multiple_percentage,less_than_30yrs_percentage,30_to_39_yrs_percentage,40_to_49_yrs_percentage,50_to_59_yrs_percentage,60_or_older_percentage,male_percentage,female_percentage
Physicians,United States,Texas,71063,9068,37082,5484,17485,,,1758,5174,19878,18993,13383,13635,44296,26767,12.761,52.182,7.717,24.605,,,2.474,7.281,27.972,26.727,18.833,19.187,62.333,37.667
Physicians,United States,Utah,8072,,6947,,769,,,,344,1970,2304,1779,1675,6170,1902,,86.063,,9.527,,,,4.262,24.405,28.543,22.039,20.751,76.437,23.563
Physicians,United States,Vermont,2213,,1912,,,,,,,555,682,334,558,1185,1028,,86.399,,,,,,,25.079,30.818,15.093,25.215,53.547,46.453
Physicians,United States,Virginia,23222,1113,14702,1711,5150,,,546,1707,6055,5761,4557,5142,14283,8939,4.793,63.311,7.368,22.177,,,2.351,7.351,26.074,24.808,19.624,22.143,61.506,38.494
Physicians,United States,Washington,23538,828,15983,478,5190,,,1035,1076,7777,5679,4477,4529,13904,9634,3.518,67.903,2.031,22.049,,,4.397,4.571,33.04,24.127,19.02,19.241,59.07,40.93
Physicians,United States,West Virginia,5001,,3844,,855,,,,594,1365,1010,875,1157,3410,1591,,76.865,,17.097,,,,11.878,27.295,20.196,17.497,23.135,68.186,31.814
Physicians,United States,Wisconsin,16071,716,12549,,1804,,,,1141,5140,3546,3701,2543,10806,5265,4.455,78.085,,11.225,,,,7.1,31.983,22.065,23.029,15.824,67.239,32.761
Physicians,United States,Wyoming,1248,,1008,,,,,,,,,280,394,924,324,,80.769,,,,,,,,,22.436,31.571,74.038,25.962
Physicians,United States,All States,985575,69144,621144,52541,208479,689,1783,31795,71730,272152,230611,202205,208877,612159,373416,7.016,63.024,5.331,21.153,0.07,0.181,3.226,7.278,27.614,23.399,20.516,21.193,62.112,37.888
Podiatrists,United States,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Arizona,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,California,1012,,764,,,,,,,,,,490,742,,,75.494,,,,,,,,,,48.419,73.32,
Podiatrists,United States,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Florida,724,,664,,,,,,,,,,316,590,,,91.713,,,,,,,,,,43.646,81.492,
Podiatrists,United States,Georgia,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Hawaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Illinois,664,,551,,,,,,,308,,,,,255,,82.982,,,,,,,46.386,,,,,38.404
Podiatrists,United States,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Maryland,346,,285,,,,,,,,,,,245,,,82.37,,,,,,,,,,,70.809,
Podiatrists,United States,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Michigan,450,,307,,,,,,,,,,,375,,,68.222,,,,,,,,,,,83.333,
Podiatrists,United States,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,New Jersey,715,,635,,,,,,,,,,,438,,,88.811,,,,,,,,,,,61.259,
Podiatrists,United States,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,New York,1331,,1084,,,,,,,,226,,670,1096,235,,81.443,,,,,,,,16.98,,50.338,82.344,17.656
Podiatrists,United States,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Ohio,519,,461,,,,,,,,,,,327,,,88.825,,,,,,,,,,,63.006,
Podiatrists,United States,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Pennsylvania,690,,584,,,,,,,,,364,,385,,,84.638,,,,,,,,,52.754,,55.797,
Podiatrists,United States,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Texas,846,,589,,,,,,,,,,,507,,,69.622,,,,,,,,,,,59.929,
Podiatrists,United States,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podiatrists,United States,All States,10955,539,8932,,950,,,,477,2008,2774,2701,2995,8029,2926,4.92,81.534,,8.672,,,,4.354,18.33,25.322,24.655,27.339,73.291,26.709
Psychologists,United States,Alabama,1164,,936,,,,,,,,,,,,579,,80.412,,,,,,,,,,,,49.742
Psychologists,United States,Alaska,633,,633,,,,,,,,,,,,446,,100,,,,,,,,,,,,70.458
Psychologists,United States,Arizona,4619,482,3637,,,,,,,985,1073,821,1373,1402,3217,10.435,78.74,,,,,,,21.325,23.23,17.774,29.725,30.353,69.647
Psychologists,United States,Arkansas,762,,585,,,,,,,,,,,,482,,76.772,,,,,,,,,,,,63.255
Psychologists,United States,California,39927,6511,27471,1471,3068,,,1367,2685,9758,8233,6939,12312,10954,28973,16.307,68.803,3.684,7.684,,,3.424,6.725,24.44,20.62,17.379,30.836,27.435,72.565
Psychologists,United States,Colorado,6013,494,5163,,,,,,,1408,1549,1083,1682,1605,4408,8.216,85.864,,,,,,,23.416,25.761,18.011,27.973,26.692,73.308
Psychologists,United States,Connecticut,4719,,4063,,,,,,330,1305,1104,887,1093,1081,3638,,86.099,,,,,,6.993,27.654,23.395,18.796,23.162,22.907,77.093
Psychologists,United States,Delaware,729,,562,,,,,,,,,,,,585,,77.092,,,,,,,,,,,,80.247
Psychologists,United States,District of Columbia,1765,,1215,,,,,,,545,396,330,328,398,1367,,68.839,,,,,,,30.878,22.436,18.697,18.584,22.55,77.45
Psychologists,United States,Florida,10108,2470,6578,745,,,,,568,2518,2138,1916,2968,2645,7463,24.436,65.077,7.37,,,,,5.619,24.911,21.152,18.955,29.363,26.167,73.833
Psychologists,United States,Georgia,5779,457,3849,1276,,,,,,1941,1317,778,1388,1831,3948,7.908,66.603,22.08,,,,,,33.587,22.789,13.463,24.018,31.684,68.316
Psychologists,United States,Hawaii,1056,,461,,,,,,,,,,210,,606,,43.655,,,,,,,,,,19.886,,57.386
Psychologists,United States,Idaho,916,,630,,,,,,,,,,,,,,68.777,,,,,,,,,,,,
Psychologists,United States,Illinois,9690,685,7675,626,444,,,,950,2504,1931,2017,2288,2353,7337,7.069,79.205,6.46,4.582,,,,9.804,25.841,19.928,20.815,23.612,24.283,75.717
Psychologists,United States,Indiana,2262,,2088,,,,,,197,477,450,544,594,587,1675,,92.308,,,,,,8.709,21.088,19.894,24.05,26.26,25.95,74.05
Psychologists,United States,Iowa,1189,,1090,,,,,,,,324,,,198,991,,91.674,,,,,,,,27.25,,,16.653,83.347
Psychologists,United States,Kansas,1744,,1536,,,,,,,516,,362,336,653,1091,,88.073,,,,,,,29.587,,20.757,19.266,37.443,62.557
Psychologists,United States,Kentucky,2137,,1917,,,,,,,682,731,423,245,487,1650,,89.705,,,,,,,31.914,34.207,19.794,11.465,22.789,77.211
Psychologists,United States,Louisiana,1658,,1175,,,,,,,485,,457,,541,1117,,70.869,,,,,,,29.252,,27.563,,32.63,67.37
Psychologists,United States,Maine,1202,,1176,,,,,,,,,,454,,944,,97.837,,,,,,,,,,37.77,,78.536
Psychologists,United States,Maryland,5602,,4279,773,186,,,,,1250,982,708,2068,1500,4102,,76.383,13.799,3.32,,,,,22.313,17.529,12.638,36.915,26.776,73.224
Psychologists,United States,Massachusetts,9450,583,8144,,,,,,755,2489,1886,1473,2847,2336,7114,6.169,86.18,,,,,,7.989,26.339,19.958,15.587,30.127,24.72,75.28
Psychologists,United States,Michigan,5478,,4977,,,,,,626,1009,755,1236,1852,1756,3722,,90.854,,,,,,11.428,18.419,13.782,22.563,33.808,32.055,67.945
Psychologists,United States,Minnesota,5829,,5003,,,,,,,1566,1168,1076,1557,1600,4229,,85.829,,,,,,,26.866,20.038,18.459,26.711,27.449,72.551
Psychologists,United States,Mississippi,624,,425,,,,,,,,,,,,517,,68.109,,,,,,,,,,,,82.853
Psychologists,United States,Missouri,2704,,2335,,,,,,,552,830,525,718,724,1980,,86.354,,,,,,,20.414,30.695,19.416,26.553,26.775,73.225
Psychologists,United States,Montana,459,,362,,,,,,,,,,,,395,,78.867,,,,,,,,,,,,86.057
Psychologists,United States,Nebraska,1091,,852,,,,,,,,,,,340,751,,78.093,,,,,,,,,,,31.164,68.836
Psychologists,United States,Nevada,1262,,1085,,,,,,,,296,,,,1108,,85.975,,,,,,,,23.455,,,,87.797
Psychologists,United States,New Hampshire,935,,890,,,,,,,,,,,,659,,95.187,,,,,,,,,,,,70.481
Psychologists,United States,New Jersey,9104,838,7202,,,,,,1169,2242,1975,1684,2034,2138,6966,9.205,79.108,,,,,,12.841,24.627,21.694,18.497,22.342,23.484,76.516
Psychologists,United States,New Mexico,1138,,928,,,,,,,,,,694,434,704,,81.547,,,,,,,,,,60.984,38.137,61.863
Psychologists,United States,New York,26379,1790,22410,983,801,,,395,1828,6598,5670,4486,7797,6763,19616,6.786,84.954,3.726,3.037,,,1.497,6.93,25.012,21.494,17.006,29.558,25.638,74.362
Psychologists,United States,North Carolina,6093,,4936,639,,,,,608,1223,1849,1277,1136,1684,4409,,81.011,10.487,,,,,9.979,20.072,30.346,20.958,18.644,27.638,72.362
Psychologists,United States,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychologists,United States,Ohio,6291,,5080,538,,,,,752,1613,1339,677,1910,1587,4704,,80.75,8.552,,,,,11.954,25.64,21.284,10.761,30.361,25.227,74.773
Psychologists,United States,Oklahoma,1954,,1556,,,,,,,,222,,,357,1597,,79.632,,,,,,,,11.361,,,18.27,81.73
Psychologists,United States,Oregon,3776,,3186,,,,,,,757,1189,661,803,1090,2686,,84.375,,,,,,,20.048,31.488,17.505,21.266,28.867,71.133
Psychologists,United States,Pennsylvania,10209,,8798,,,,,,1096,2676,2334,1639,2464,2935,7274,,86.179,,,,,,10.736,26.212,22.862,16.054,24.136,28.749,71.251
Psychologists,United States,Rhode Island,1300,,1054,,,,,,,,,,244,252,1048,,81.077,,,,,,,,,,18.769,19.385,80.615
Psychologists,United States,South Carolina,1652,,1385,,,,,,,523,179,353,471,355,1297,,83.838,,,,,,,31.659,10.835,21.368,28.511,21.489,78.511
Psychologists,United States,South Dakota,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychologists,United States,Tennessee,3435,,2684,,,,,,,839,848,452,1051,746,2689,,78.137,,,,,,,24.425,24.687,13.159,30.597,21.718,78.282
Psychologists,United States,Texas,12355,2196,7825,1887,,,,,1472,3298,2743,2085,2757,3404,8951,17.774,63.335,15.273,,,,,11.914,26.694,22.202,16.876,22.315,27.552,72.448
Psychologists,United States,Utah,2108,,1868,,,,,,,502,,597,359,656,1452,,88.615,,,,,,,23.814,,28.321,17.03,31.12,68.88
Psychologists,United States,Vermont,729,,723,,,,,,,,,,,,540,,99.177,,,,,,,,,,,,74.074
Psychologists,United States,Virginia,5678,,4260,702,,,,,584,1418,1282,1093,1301,1568,4110,,75.026,12.364,,,,,10.285,24.974,22.578,19.25,22.913,27.615,72.385
Psychologists,United States,Washington,5356,,4408,,209,,,,376,1145,1289,794,1752,1631,3725,,82.3,,3.902,,,,7.02,21.378,24.066,14.824,32.711,30.452,69.548
Psychologists,United States,West Virginia,1060,,906,,,,,,,,,,,,835,,85.472,,,,,,,,,,,,78.774
Psychologists,United States,Wisconsin,5273,,4970,,,,,,1263,1183,959,892,976,1197,4076,,94.254,,,,,,23.952,22.435,18.187,16.916,18.509,22.701,77.299
Psychologists,United States,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychologists,United States,All States,236516,21348,185931,14265,7980,,,6578,20771,58047,52157,41719,63822,63237,173279,9.026,78.612,6.031,3.374,,,2.781,8.782,24.543,22.052,17.639,26.984,26.737,73.263
Registered Nurses,United States,Alabama,54241,810,40844,10090,726,,,1558,11175,12983,13151,10880,6052,5927,48314,1.493,75.301,18.602,1.338,,,2.872,20.602,23.936,24.245,20.059,11.158,10.927,89.073
Registered Nurses,United States,Alaska,7921,,5795,,,,,,,1629,2038,1705,1074,1089,6832,,73.16,,,,,,,20.566,25.729,21.525,13.559,13.748,86.252
Registered Nurses,United States,Arizona,61556,10155,41184,3287,4132,,616,2129,10695,15853,14362,11833,8813,8099,53457,16.497,66.905,5.34,6.713,,1.001,3.459,17.374,25.754,23.332,19.223,14.317,13.157,86.843
Registered Nurses,United States,Arkansas,34481,1205,27815,3723,628,,,1026,6085,9968,7982,6724,3722,4181,30300,3.495,80.668,10.797,1.821,,,2.976,17.647,28.909,23.149,19.501,10.794,12.126,87.874
Registered Nurses,United States,California,331844,53529,130821,22253,111636,856,558,12191,42892,92652,83934,66027,46339,55377,276467,16.131,39.422,6.706,33.641,0.258,0.168,3.674,12.925,27.92,25.293,19.897,13.964,16.688,83.312
Registered Nurses,United States,Colorado,55816,6213,43951,1451,2161,,,1981,9170,16502,12795,9764,7585,6052,49764,11.131,78.743,2.6,3.872,,,3.549,16.429,29.565,22.924,17.493,13.589,10.843,89.157
Registered Nurses,United States,Connecticut,37634,2761,27875,3642,2256,,,1046,5249,7627,8947,9438,6373,3566,34068,7.336,74.069,9.677,5.995,,,2.779,13.947,20.266,23.774,25.078,16.934,9.475,90.525
Registered Nurses,United States,Delaware,12006,487,8591,2072,403,,,,1811,2758,2881,2896,1660,993,11013,4.056,71.556,17.258,3.357,,,,15.084,22.972,23.996,24.121,13.826,8.271,91.729
Registered Nurses,United States,District of Columbia,11146,496,3472,5743,1158,,,,2012,3068,2189,2152,1725,1364,9782,4.45,31.15,51.525,10.389,,,,18.051,27.526,19.639,19.307,15.476,12.238,87.762
Registered Nurses,United States,Florida,224125,40633,121984,38807,14901,,,7421,33816,53580,53790,48894,34045,31244,192881,18.13,54.427,17.315,6.649,,,3.311,15.088,23.906,24,21.816,15.19,13.94,86.06
Registered Nurses,United States,Georgia,97183,3678,59064,27522,4293,,,2352,16134,22105,25882,20709,12353,8753,88430,3.785,60.776,28.32,4.417,,,2.42,16.602,22.746,26.632,21.309,12.711,9.007,90.993
Registered Nurses,United States,Hawaii,13958,1246,3357,,6584,449,,2127,2004,4391,3765,2356,1442,2522,11436,8.927,24.051,,47.17,3.217,,15.239,14.357,31.459,26.974,16.879,10.331,18.068,81.932
Registered Nurses,United States,Idaho,15413,962,13819,,,,,,1935,4258,4172,3274,1774,2251,13162,6.241,89.658,,,,,,12.554,27.626,27.068,21.242,11.51,14.605,85.395
Registered Nurses,United States,Illinois,136764,10614,91003,12901,18940,,,3245,24210,34270,31058,26816,20410,13756,123008,7.761,66.54,9.433,13.849,,,2.373,17.702,25.058,22.709,19.607,14.924,10.058,89.942
Registered Nurses,United States,Indiana,78695,2234,67323,5748,1568,,,1672,14048,20731,17064,16830,10022,6429,72266,2.839,85.549,7.304,1.993,,,2.125,17.851,26.343,21.684,21.386,12.735,8.17,91.83
Registered Nurses,United States,Iowa,36639,1072,33665,539,768,,,,6043,9240,7981,8629,4746,2293,34346,2.926,91.883,1.471,2.096,,,,16.493,25.219,21.783,23.551,12.953,6.258,93.742
Registered Nurses,United States,Kansas,36218,1763,31249,1275,868,,,915,6966,10317,8069,6621,4245,3374,32844,4.868,86.28,3.52,2.397,,,2.526,19.234,28.486,22.279,18.281,11.721,9.316,90.684
Registered Nurses,United States,Kentucky,47570,616,43131,2231,511,,,1033,9527,12671,10102,9740,5530,4545,43025,1.295,90.668,4.69,1.074,,,2.172,20.027,26.637,21.236,20.475,11.625,9.554,90.446
Registered Nurses,United States,Louisiana,50904,1521,35466,11727,844,,,1210,9201,14046,11603,10508,5546,6236,44668,2.988,69.672,23.037,1.658,,,2.377,18.075,27.593,22.794,20.643,10.895,12.251,87.749
Registered Nurses,United States,Maine,15478,,14414,,,,,,3126,2686,3635,3316,2715,1230,14248,,93.126,,,,,,20.196,17.354,23.485,21.424,17.541,7.947,92.053
Registered Nurses,United States,Maryland,62976,2635,34163,19562,4990,,,1572,10293,15042,14451,12627,10563,6503,56473,4.184,54.248,31.063,7.924,,,2.496,16.344,23.885,22.947,20.05,16.773,10.326,89.674
Registered Nurses,United States,Massachusetts,89841,3706,70832,8881,3682,,,2715,14845,19963,17874,20656,16503,8796,81045,4.125,78.842,9.885,4.098,,,3.022,16.524,22.22,19.895,22.992,18.369,9.791,90.209
Registered Nurses,United States,Michigan,103524,2762,84901,8254,4799,,215,2560,16245,25121,23890,22933,15335,11469,92055,2.668,82.011,7.973,4.636,,0.208,2.473,15.692,24.266,23.077,22.152,14.813,11.079,88.921
Registered Nurses,United States,Minnesota,72593,965,61807,4773,2844,,,2066,13577,21266,16981,12000,8769,7639,64954,1.329,85.142,6.575,3.918,,,2.846,18.703,29.295,23.392,16.531,12.08,10.523,89.477
Registered Nurses,United States,Mississippi,33213,,23137,8573,369,,,445,7310,8485,7577,6167,3674,3233,29980,,69.662,25.812,1.111,,,1.34,22.009,25.547,22.813,18.568,11.062,9.734,90.266
Registered Nurses,United States,Missouri,72030,1669,61510,5510,1505,,,1552,13827,19230,14835,14201,9937,6767,65263,2.317,85.395,7.65,2.089,,,2.155,19.196,26.697,20.596,19.715,13.796,9.395,90.605
Registered Nurses,United States,Montana,10970,,9715,,,,310,,1422,3329,2419,2333,1467,1216,9754,,88.56,,,,2.826,,12.963,30.346,22.051,21.267,13.373,11.085,88.915
Registered Nurses,United States,Nebraska,24357,1289,21943,,,,,,4714,7253,4889,4195,3306,1800,22557,5.292,90.089,,,,,,19.354,29.778,20.072,17.223,13.573,7.39,92.61
Registered Nurses,United States,Nevada,25350,2468,12376,1516,7820,,,928,4615,7277,5336,4576,3546,4141,21209,9.736,48.821,5.98,30.848,,,3.661,18.205,28.706,21.049,18.051,13.988,16.335,83.665
Registered Nurses,United States,New Hampshire,15342,,14163,,354,,,,2306,3349,3298,3904,2485,2359,12983,,92.315,,2.307,,,,15.031,21.829,21.497,25.446,16.197,15.376,84.624
Registered Nurses,United States,New Jersey,84582,6770,49228,12602,13763,,,2157,13246,17325,17121,21041,15849,9013,75569,8.004,58.202,14.899,16.272,,,2.55,15.661,20.483,20.242,24.876,18.738,10.656,89.344
Registered Nurses,United States,New Mexico,18452,5858,10008,515,926,,742,403,2711,4717,3512,4419,3093,2358,16094,31.747,54.238,2.791,5.018,,4.021,2.184,14.692,25.564,19.033,23.949,16.762,12.779,87.221
Registered Nurses,United States,New York,212541,17061,118954,40085,30553,,250,5537,34568,48391,45613,48372,35597,27878,184663,8.027,55.968,18.86,14.375,,0.118,2.605,16.264,22.768,21.461,22.759,16.748,13.117,86.883
Registered Nurses,United States,North Carolina,107198,3122,79239,17965,3426,,804,2601,18598,24932,26345,23841,13482,10423,96775,2.912,73.918,16.759,3.196,,0.75,2.426,17.349,23.258,24.576,22.24,12.577,9.723,90.277
Registered Nurses,United States,North Dakota,13598,,12159,,574,,,,3759,2809,3175,2119,1736,1260,12338,,89.418,,4.221,,,,27.644,20.657,23.349,15.583,12.767,9.266,90.734
Registered Nurses,United States,Ohio,147040,3281,126005,11185,2566,,,3847,27256,37302,33469,30801,18212,15220,131820,2.231,85.694,7.607,1.745,,,2.616,18.536,25.369,22.762,20.947,12.386,10.351,89.649
Registered Nurses,United States,Oklahoma,37128,1040,27014,2101,1604,,2611,2758,6250,10094,9983,6137,4664,4193,32935,2.801,72.759,5.659,4.32,,7.032,7.428,16.834,27.187,26.888,16.529,12.562,11.293,88.707
Registered Nurses,United States,Oregon,40161,2300,33136,516,1826,,,2104,5407,12098,9242,7255,6159,5467,34694,5.727,82.508,1.285,4.547,,,5.239,13.463,30.124,23.012,18.065,15.336,13.613,86.387
Registered Nurses,United States,Pennsylvania,151906,4760,128021,10331,5253,,,3372,26666,37092,32033,32298,23817,15746,136160,3.134,84.276,6.801,3.458,,,2.22,17.554,24.418,21.087,21.262,15.679,10.366,89.634
Registered Nurses,United States,Rhode Island,11637,,9825,698,,,,,1584,2913,2103,2429,2608,1174,10463,,84.429,5.998,,,,,13.612,25.032,18.072,20.873,22.411,10.089,89.911
Registered Nurses,United States,South Carolina,50700,1412,38668,8730,984,,,774,8736,13279,11313,11395,5977,3908,46792,2.785,76.268,17.219,1.941,,,1.527,17.231,26.191,22.314,22.475,11.789,7.708,92.292
Registered Nurses,United States,South Dakota,12177,,11172,,,,,,2779,2953,2155,2715,1575,1169,11008,,91.747,,,,,,22.822,24.251,17.697,22.296,12.934,9.6,90.4
Registered Nurses,United States,Tennessee,77537,1305,64393,8885,1401,,,1528,16539,18491,18043,14852,9612,9050,68487,1.683,83.048,11.459,1.807,,,1.971,21.33,23.848,23.27,19.155,12.397,11.672,88.328
Registered Nurses,United States,Texas,261112,56724,128420,39050,30290,,432,6006,47005,73774,63482,47338,29513,36763,224349,21.724,49.182,14.955,11.6,,0.165,2.3,18.002,28.254,24.312,18.129,11.303,14.079,85.921
Registered Nurses,United States,Utah,24717,853,22061,,676,,,505,4547,7585,6469,3894,2222,3474,21243,3.451,89.254,,2.735,,,2.043,18.396,30.687,26.172,15.754,8.99,14.055,85.945
